Name,influences,influenced,Philosopher Name,Birth
https://en.wikipedia.org/wiki/John_of_Ruysbroeck,"['https://en.wikipedia.org/wiki/New_Testament', 'https://en.wikipedia.org/wiki/Paul_the_Apostle', 'https://en.wikipedia.org/wiki/Augustine', 'https://en.wikipedia.org/wiki/Pseudo-Dionysius_the_Areopagite', 'https://en.wikipedia.org/wiki/Heilwige_Bloemardinne', 'https://en.wikipedia.org/wiki/Friends_of_God', 'https://en.wikipedia.org/wiki/Hadewijch']","['https://en.wikipedia.org/wiki/Geert_Groote', 'https://en.wikipedia.org/wiki/Jean_Gerson', 'https://en.wikipedia.org/wiki/Bossuet', 'https://en.wikipedia.org/wiki/Johannes_Tauler', 'https://en.wikipedia.org/wiki/Thomas_%C3%A0_Kempis', 'https://en.wikipedia.org/wiki/John_of_Schoonhoven', 'https://en.wikipedia.org/wiki/Henry_van_Herp', 'https://en.wikipedia.org/wiki/Denis_the_Carthusian', 'https://en.wikipedia.org/wiki/Laurentius_Surius', 'https://en.wikipedia.org/wiki/Thomas_%C3%A1_Jesu', 'https://en.wikipedia.org/wiki/Louis_de_Blois', 'https://en.wikipedia.org/wiki/Leonardus_Lessius', 'https://en.wikipedia.org/wiki/Ernest_Hello', 'https://en.wikipedia.org/wiki/Maurice_Maeterlinck', 'https://en.wikipedia.org/wiki/Dag_Hammarskj%C3%B6ld', 'https://en.wikipedia.org/wiki/Evelyn_Underhill', 'https://en.wikipedia.org/wiki/Brethren_of_the_Common_Life']",John of Ruusbroec,1293
https://en.wikipedia.org/wiki/Gilbert_Ryle,"['https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/Herbert_James_Paton', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org#cite_note-5']","['https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/A._J._Ayer', 'https://en.wikipedia.org/wiki/John_Searle', 'https://en.wikipedia.org/wiki/R._M._Hare', 'https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/Daniel_Dennett', 'https://en.wikipedia.org/wiki/Richard_Webster_(British_author)', 'https://en.wikipedia.org/wiki/Ullin_Place', 'https://en.wikipedia.org/wiki/Clifford_Geertz', 'https://en.wikipedia.org/wiki/G._A._Cohen', 'https://en.wikipedia.org/wiki/P._F._Strawson', 'https://en.wikipedia.org/wiki/Michael_Dummett', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/%C3%9Eorsteinn_Gylfason', 'https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/Gerald_Cohen', 'https://en.wikipedia.org/wiki/Daniel_Dennett', 'https://en.wikipedia.org/wiki/Michael_Dummett', 'https://en.wikipedia.org/wiki/David_Lewis_(philosopher)', 'https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/P._F._Strawson']",Gilbert Ryle,1900
https://en.wikipedia.org/wiki/Francisco_Sanches,['https://en.wikipedia.org/wiki/Sextus_Empiricus'],"['https://en.wikipedia.org/wiki/Pierre_Bayle', 'https://en.wikipedia.org/wiki/Modern_Philosophy']",Francisco Sanches,1550
https://en.wikipedia.org/wiki/Michael_Sandel,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Charles_Taylor_(philosopher)', 'https://en.wikipedia.org/wiki/Michael_Walzer']","['https://en.wikipedia.org/wiki/Ed_Miliband', 'https://en.wikipedia.org/wiki/Richard_David_Precht']",Michael Sandel,1953
https://en.wikipedia.org/wiki/George_Santayana,"['https://en.wikipedia.org/wiki/Democritus', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Lucretius', 'https://en.wikipedia.org/wiki/Spinoza', 'https://en.wikipedia.org/wiki/Schopenhauer', 'https://en.wikipedia.org/wiki/William_James']","['https://en.wikipedia.org/wiki/Wallace_Stevens', 'https://en.wikipedia.org/wiki/John_Lachs', 'https://en.wikipedia.org/wiki/Glenn_Gould', 'https://en.wikipedia.org/wiki/Jean_Wahl', 'https://en.wikipedia.org/wiki/Alfred_North_Whitehead']",George Santayana,1863
https://en.wikipedia.org/wiki/Jean-Paul_Sartre,"['https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org#cite_note-SEP-3', 'https://en.wikipedia.org/wiki/Simone_de_Beauvoir', 'https://en.wikipedia.org/wiki/Gustave_Flaubert', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve', 'https://en.wikipedia.org/wiki/Gaston_Bachelard', 'https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Wilhelm_Stekel', 'https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty', 'https://en.wikipedia.org/wiki/Paul-Yves_Nizan', 'https://en.wikipedia.org/wiki/Emmanuel_Levinas', 'https://en.wikipedia.org/wiki/Marcel_Proust', 'https://en.wikipedia.org/wiki/Louis-Ferdinand_C%C3%A9line', 'https://en.wikipedia.org/wiki/Henri_Lefebvre', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau', 'https://en.wikipedia.org#cite_note-7']","['https://en.wikipedia.org/wiki/Raymond_Aron', 'https://en.wikipedia.org/wiki/Albert_Camus', 'https://en.wikipedia.org/wiki/Simone_de_Beauvoir', 'https://en.wikipedia.org/wiki/Frantz_Fanon', 'https://en.wikipedia.org/wiki/Che_Guevara', 'https://en.wikipedia.org/wiki/R._D._Laing', 'https://en.wikipedia.org/wiki/Erving_Goffman', 'https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty', 'https://en.wikipedia.org/wiki/Andr%C3%A9_Gorz', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Francis_Jeanson', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Leibowitz', 'https://en.wikipedia.org/wiki/Jacques_Lacan', 'https://en.wikipedia.org/wiki/Harold_Pinter', 'https://en.wikipedia.org/wiki/Jacques_Ranci%C3%A8re', 'https://en.wikipedia.org/wiki/Alain_Badiou', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Bas_van_Fraassen', 'https://en.wikipedia.org/wiki/Judith_Butler', 'https://en.wikipedia.org/wiki/Alain_Badiou', 'https://en.wikipedia.org/wiki/Roland_Barthes', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Arthur_Danto', 'https://en.wikipedia.org/wiki/Simone_de_Beauvoir', 'https://en.wikipedia.org/wiki/Frantz_Fanon', 'https://en.wikipedia.org/wiki/Fredric_Jameson', 'https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty', 'https://en.wikipedia.org/wiki/Iris_Murdoch', 'https://en.wikipedia.org/wiki/Nicos_Poulantzas', 'https://en.wikipedia.org/wiki/Bas_C._van_Fraassen']",Jean-Paul Sartre,1905
https://en.wikipedia.org/wiki/Ferdinand_de_Saussure,"['https://en.wikipedia.org/wiki/%C3%89mile_Durkheim', 'https://en.wikipedia.org#cite_note-2', 'https://en.wikipedia.org/wiki/August_Leskien', 'https://en.wikipedia.org/wiki/Heinrich_Zimmer', 'https://en.wikipedia.org/wiki/Hermann_Oldenberg', 'https://en.wikipedia.org/wiki/P%C4%81%E1%B9%87ini']","['https://en.wikipedia.org/wiki/Roland_Barthes', 'https://en.wikipedia.org/wiki/Claude_L%C3%A9vi-Strauss', 'https://en.wikipedia.org/wiki/Jacques_Lacan', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Ernesto_Laclau', 'https://en.wikipedia.org/wiki/Leonard_Bloomfield', 'https://en.wikipedia.org/wiki/Antoine_Meillet', 'https://en.wikipedia.org/wiki/%C3%89mile_Benveniste', 'https://en.wikipedia.org/wiki/Roy_Harris_(linguist)', 'https://en.wikipedia.org/wiki/Sebastian_Shaumyan', 'https://en.wikipedia.org/wiki/Roman_Jakobson', 'https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty', 'https://en.wikipedia.org/wiki/Louis_Hjelmslev', 'https://en.wikipedia.org/wiki/John_Rupert_Firth', 'https://en.wikipedia.org/wiki/William_Labov', 'https://en.wikipedia.org/wiki/Walker_Percy', 'https://en.wikipedia.org/wiki/Jan_Muka%C5%99ovsk%C3%BD', 'https://en.wikipedia.org/wiki/Prague_school', 'https://en.wikipedia.org/wiki/Roland_Barthes', 'https://en.wikipedia.org/wiki/Jean_Baudrillard', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Claude_L%C3%A9vi-Strauss', 'https://en.wikipedia.org/wiki/Maurice_Merleau-Ponty']",Ferdinand de Saussure,1857
https://en.wikipedia.org/wiki/Friedrich_Karl_von_Savigny,['https://en.wikipedia.org/wiki/Gustav_Hugo'],['https://en.wikipedia.org/wiki/August_von_Bethmann-Hollweg'],Friedrich Carl von Savigny,1779
https://en.wikipedia.org/wiki/T._M._Scanlon,"['https://en.wikipedia.org/wiki/John_Rawls', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau', 'https://en.wikipedia.org/wiki/Saul_Kripke']","['https://en.wikipedia.org/wiki/Thomas_Nagel', 'https://en.wikipedia.org/wiki/Derek_Parfit', 'https://en.wikipedia.org/wiki/Christine_Korsgaard', 'https://en.wikipedia.org/wiki/Pamela_Hieronymi', 'https://en.wikipedia.org/wiki/Derek_Parfit']",T. M. Scanlon,1940
https://en.wikipedia.org/wiki/Max_Scheler,"['https://en.wikipedia.org/wiki/Blaise_Pascal', 'https://en.wikipedia.org/wiki/Franz_Brentano', 'https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org/wiki/Rudolf_Eucken', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Theodor_Lipps', 'https://en.wikipedia.org/wiki/Georg_Simmel', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Carl_Stumpf', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche']","['https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Nicolai_Hartmann', 'https://en.wikipedia.org/wiki/Ortega_y_Gasset', 'https://en.wikipedia.org/wiki/Martin_Buber', 'https://en.wikipedia.org/wiki/Karol_Wojty%C5%82a', 'https://en.wikipedia.org/wiki/Edith_Stein', 'https://en.wikipedia.org/wiki/Dietrich_von_Hildebrand', 'https://en.wikipedia.org/wiki/Viktor_Frankl', 'https://en.wikipedia.org/wiki/Mikhail_Bakhtin', 'https://en.wikipedia.org/wiki/Nicolai_Hartmann', 'https://en.wikipedia.org/wiki/Jos%C3%A9_Ortega_y_Gasset', 'https://en.wikipedia.org/wiki/Edith_Stein']",Max Scheler,1874
https://en.wikipedia.org/wiki/Friedrich_Schelling,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Jakob_B%C3%B6hme', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/Gottfried_Leibniz', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Friedrich_Heinrich_Jacobi', 'https://en.wikipedia.org/wiki/Johann_Gottfried_Herder', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/Friedrich_H%C3%B6lderlin', 'https://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte', 'https://en.wikipedia.org/wiki/Carl_Friedrich_Kielmeyer', 'https://en.wikipedia.org/wiki/Plotinus']","['https://en.wikipedia.org/wiki/Friedrich_Ast', 'https://en.wikipedia.org/wiki/Isaac_Bernays', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Carl_Gustav_Carus', 'https://en.wikipedia.org#cite_note-RJR-9', 'https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge', 'https://en.wikipedia.org/wiki/Victor_Cousin', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Nees_von_Esenbeck', 'https://en.wikipedia.org#cite_note-RJR-9', 'https://en.wikipedia.org/wiki/Emil_Fackenheim', 'https://en.wikipedia.org/wiki/Immanuel_Hermann_Fichte', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Hans-Georg_Gadamer', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/Iain_Hamilton_Grant', 'https://en.wikipedia.org/wiki/J%C3%BCrgen_Habermas', 'https://en.wikipedia.org#cite_note-Habermas-10', 'https://en.wikipedia.org/wiki/Alexandru_H%C3%A2jdeu', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Carl_Jung', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Karl_Christian_Friedrich_Krause', 'https://en.wikipedia.org/wiki/Luigi_Pareyson', 'https://en.wikipedia.org/wiki/Charles_Sanders_Peirce', 'https://en.wikipedia.org/wiki/F%C3%A9lix_Ravaisson', 'https://en.wikipedia.org/wiki/Josiah_Royce', 'https://en.wikipedia.org#cite_note-11', 'https://en.wikipedia.org/wiki/Charles_Secr%C3%A9tan', 'https://en.wikipedia.org/wiki/Vicente_Ferreira_da_Silva', 'https://en.wikipedia.org/wiki/Karl_Wilhelm_Ferdinand_Solger', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Paul_Tillich', 'https://en.wikipedia.org/wiki/Cornelius_Van_Til', 'https://en.wikipedia.org/wiki/Eric_Voegelin', 'https://en.wikipedia.org#cite_note-12', 'https://en.wikipedia.org/wiki/Karl_Robert_Eduard_von_Hartmann', 'https://en.wikipedia.org/wiki/Christian_Hermann_Weisse', 'https://en.wikipedia.org/wiki/Ken_Wilber', 'https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek', 'https://en.wikipedia.org/wiki/Russian_Schellingianism', 'https://en.wikipedia.org/wiki/Gabriel_Marcel']",Friedrich Wilhelm Joseph Schelling,1775
https://en.wikipedia.org/wiki/F._C._S._Schiller,"['https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/Protagoras']","['https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/Victoria,_Lady_Welby', 'https://en.wikipedia.org/wiki/William_James', 'https://en.wikipedia.org/wiki/Victoria,_Lady_Welby']",F. C. S. Schiller,1864
https://en.wikipedia.org/wiki/Karl_Wilhelm_Friedrich_Schlegel,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/J._G._Fichte', 'https://en.wikipedia.org/wiki/Johann_Gottfried_Herder', 'https://en.wikipedia.org#cite_note-7']","['https://en.wikipedia.org/wiki/Franz_Bopp', 'https://en.wikipedia.org/wiki/Friedrich_Schleiermacher']",Friedrich Schlegel,1772
https://en.wikipedia.org/wiki/Friedrich_Schleiermacher,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Karl_Wilhelm_Friedrich_Schlegel', 'https://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte', 'https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling', 'https://en.wikipedia.org/wiki/Johann_August_Ernesti', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Friedrich_Ast', 'https://en.wikipedia.org#cite_note-Hermen-9', 'https://en.wikipedia.org/wiki/Friedrich_August_Wolf', 'https://en.wikipedia.org#cite_note-Hermen-9', 'https://en.wikipedia.org/wiki/Johann_Gottfried_Herder', 'https://en.wikipedia.org#cite_note-10', 'https://en.wikipedia.org/wiki/Baruch_Spinoza', 'https://en.wikipedia.org/wiki/Plato']","['https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org/wiki/Karl_Barth', 'https://en.wikipedia.org/wiki/August_B%C3%B6ckh', 'https://en.wikipedia.org/wiki/Rudolf_Bultmann', 'https://en.wikipedia.org/wiki/Paul_Tillich', 'https://en.wikipedia.org/wiki/Albrecht_Ritschl', 'https://en.wikipedia.org/wiki/Friedrich_Ueberweg', 'https://en.wikipedia.org/wiki/Hans-Georg_Gadamer', 'https://en.wikipedia.org/wiki/Manfred_Frank', 'https://en.wikipedia.org/wiki/Antoine_Berman', 'https://en.wikipedia.org/wiki/Heinrich_Ritter', 'https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg', 'https://en.wikipedia.org#cite_note-11', 'https://en.wikipedia.org/wiki/L._Harold_DeWolf', 'https://en.wikipedia.org/wiki/Walter_Rauschenbusch', 'https://en.wikipedia.org#cite_note-12', 'https://en.wikipedia.org#cite_note-13', 'https://en.wikipedia.org/wiki/Daphne_Hampson', 'https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org/wiki/Ludwig_Andreas_Feuerbach', 'https://en.wikipedia.org/wiki/Friedrich_Adolf_Trendelenburg']",Friedrich Schleiermacher,1768
https://en.wikipedia.org/wiki/Moritz_Schlick,"['https://en.wikipedia.org/wiki/Ernst_Mach', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Arthur_Schopenhauer', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Max_Planck', 'https://en.wikipedia.org/wiki/Alois_Riehl', 'https://en.wikipedia.org/wiki/Wilhelm_Wundt']","['https://en.wikipedia.org/wiki/Vienna_Circle', 'https://en.wikipedia.org/wiki/Albert_Einstein', 'https://en.wikipedia.org/wiki/Kurt_G%C3%B6del', 'https://en.wikipedia.org/wiki/Herbert_Feigl', 'https://en.wikipedia.org/wiki/Albert_Blumberg', 'https://en.wikipedia.org/wiki/Susan_Stebbing', 'https://en.wikipedia.org/wiki/Gustav_Bergmann', 'https://en.wikipedia.org/wiki/Gustav_Bergmann', 'https://en.wikipedia.org/wiki/L._Susan_Stebbing']",Moritz Schlick,1882
https://en.wikipedia.org/wiki/Carl_Schmitt,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Niccolo_Machiavelli', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/Georg_Wilhelm_Friedrich_Hegel', 'https://en.wikipedia.org/wiki/Juan_Donoso_Cort%C3%A9s', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Max_Weber', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Gu%C3%A9non']","['https://en.wikipedia.org/wiki/Jaime_Guzm%C3%A1n', 'https://en.wikipedia.org/wiki/Walter_Benjamin', 'https://en.wikipedia.org/wiki/Hannah_Arendt', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Antonio_Negri', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Jacob_Taubes', 'https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek', 'https://en.wikipedia.org/wiki/Aleksandr_Dugin', 'https://en.wikipedia.org/wiki/Alain_de_Benoist', 'https://en.wikipedia.org/wiki/Giorgio_Agamben', 'https://en.wikipedia.org/wiki/Chantal_Mouffe', 'https://en.wikipedia.org/wiki/Ernst_J%C3%BCnger', 'https://en.wikipedia.org/wiki/J%C3%BCrgen_Habermas', 'https://en.wikipedia.org/wiki/Copenhagen_School_(international_relations)', 'https://en.wikipedia.org/wiki/Reinhart_Koselleck', 'https://en.wikipedia.org/wiki/Hans_Morgenthau', 'https://en.wikipedia.org/wiki/Mark_Lilla', 'https://en.wikipedia.org/wiki/Jiang_Shigong', 'https://en.wikipedia.org/wiki/Alexandre_Koj%C3%A8ve', 'https://en.wikipedia.org/wiki/Antonio_Negri', 'https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Francis_Parker_Yockey', 'https://en.wikipedia.org/wiki/Slavoj_%C5%BDi%C5%BEek']",Carl Schmitt,1888
https://en.wikipedia.org/wiki/Arthur_Schopenhauer,"['https://en.wikipedia.org/wiki/Buddhism', 'https://en.wikipedia.org/wiki/Upanishads', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/German_mysticism', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Gottlob_Ernst_Schulze']","['https://en.wikipedia.org/wiki/Augusto_dos_Anjos', 'https://en.wikipedia.org/wiki/Machado_de_Assis', 'https://en.wikipedia.org/wiki/Julius_Bahnsen', 'https://en.wikipedia.org/wiki/Samuel_Beckett', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Jorge_Luis_Borges', 'https://en.wikipedia.org/wiki/L._E._J._Brouwer', 'https://en.wikipedia.org/wiki/Joseph_Campbell', 'https://en.wikipedia.org/wiki/Albert_Einstein', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Afanasy_Fet', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/John_Gray_(philosopher)', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Karl_Robert_Eduard_von_Hartmann', 'https://en.wikipedia.org/wiki/Max_Horkheimer', 'https://en.wikipedia.org/wiki/Joris-Karl_Huysmans', 'https://en.wikipedia.org/wiki/Carl_Jung', 'https://en.wikipedia.org/wiki/Karl_Kraus_(writer)', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Anthony_Ludovici', 'https://en.wikipedia.org#cite_note-10', 'https://en.wikipedia.org/wiki/Thomas_Ligotti', 'https://en.wikipedia.org/wiki/Gustav_Mahler', 'https://en.wikipedia.org/wiki/Philipp_Mainl%C3%A4nder', 'https://en.wikipedia.org/wiki/Ettore_Majorana', 'https://en.wikipedia.org#cite_note-Majorana-11', 'https://en.wikipedia.org/wiki/Thomas_Mann', 'https://en.wikipedia.org/wiki/Maupassant', 'https://en.wikipedia.org/wiki/Carlo_Michelstaedter', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Otto_Rank', 'https://en.wikipedia.org/wiki/Gilbert_Ryle', 'https://en.wikipedia.org#cite_note-12', 'https://en.wikipedia.org/wiki/George_Santayana', 'https://en.wikipedia.org/wiki/Moritz_Schlick', 'https://en.wikipedia.org#cite_note-13', 'https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger', 'https://en.wikipedia.org/wiki/George_Bernard_Shaw', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Oswald_Spengler', 'https://en.wikipedia.org/wiki/Leo_Tolstoy', 'https://en.wikipedia.org/wiki/Hans_Vaihinger', 'https://en.wikipedia.org/wiki/Johannes_Volkelt', 'https://en.wikipedia.org/wiki/Richard_Wagner', 'https://en.wikipedia.org/wiki/Otto_Weininger', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/Peter_Wessel_Zapffe', 'https://en.wikipedia.org/wiki/%C3%89mile_Zola', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Leon_Brunschvicg', 'https://en.wikipedia.org/wiki/Emil_Cioran', 'https://en.wikipedia.org/wiki/Arthur_Danto', 'https://en.wikipedia.org/wiki/Eduard_Von_Hartmann', 'https://en.wikipedia.org/wiki/Max_Horkheimer', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Moritz_Schlick', 'https://en.wikipedia.org/wiki/Vladimir_Solovyov_(philosopher)', 'https://en.wikipedia.org/wiki/Oswald_Spengler', 'https://en.wikipedia.org/wiki/Hans_Vaihinger', 'https://en.wikipedia.org/wiki/Otto_Weininger', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/Peter_Wessel_Zapffe']",Arthur Schopenhauer,1788
https://en.wikipedia.org/wiki/Gottlob_Ernst_Schulze,"['https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Immanuel_Kant']","['https://en.wikipedia.org/wiki/Johann_Gottlieb_Fichte', 'https://en.wikipedia.org/wiki/Gottlieb_Fichte', 'https://en.wikipedia.org/wiki/Arthur_Schopenhauer']",Gottlob Ernst Schulze,1761
https://en.wikipedia.org/wiki/John_Selden,"['https://en.wikipedia.org/wiki/Andrea_Alciato', 'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Connan', 'https://en.wikipedia.org/wiki/Hugo_Grotius']","['https://en.wikipedia.org/wiki/Great_Tew', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/Richard_Cumberland_(philosopher)', 'https://en.wikipedia.org/wiki/Samuel_von_Pufendorf', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Giambattista_Vico', 'https://en.wikipedia.org/wiki/William_Blackstone', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/Giambattista_Vico']",John Selden,1584
